author_id,name,institution_id,institution_name,year_start,year_end,closest_hospital,hospital_lat,hospital_lon,distance_km
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I4210111545,The Gordon Hospital,2012,2012,,,,
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I4210093275,Ubiquity Press (United Kingdom),2012,2012,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,4771.193995120248
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I4210109586,Moscow Institute of Thermal Technology,2017,2024,SAMUEL SIMMONDS MEMORIAL HOSPITAL,71.29284714,-156.778767705,5831.600219863955
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I2802335433,Aarhus University Hospital,2022,2022,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5194.207214104334
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I2800016483,British Library,2010,2010,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,4766.913873634977
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I4210110987,IIT@MIT,2018,2018,,,,
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I157536573,Institut Pasteur,2022,2022,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,17.733195,-64.751478,5051.494082838716
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I97750245,Software (Spain),2022,2022,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5367.435556707188
https://openalex.org/A5086791063,Tom Pollard,https://openalex.org/I1338293689,English Heritage,2022,2022,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,4756.386607172819
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I63966007,Massachusetts Institute of Technology,2014,2021,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I49886154,Rush University,1995,1995,RUSH UNIVERSITY MEDICAL CENTER,41.8745718600001,-87.668909819,0.1141130865912656
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I1285301757,Rush University Medical Center,1995,1995,RUSH UNIVERSITY MEDICAL CENTER,41.8745718600001,-87.668909819,0.11736890793963142
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I4210146389,Presbyterian St. Luke's Medical Center,1995,1995,PRESBYTERIAN ST LUKE'S MEDICAL CENTER,39.747220994,-104.966788514,0.02022127559287814
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I87216513,Michigan State University,2020,2025,MCLAREN ORTHOPEDIC HOSPITAL,42.7033044670001,-84.5350301939999,4.466363203083047
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I241749,University of Cambridge,2013,2013,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,4753.361374587756
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I1334567473,Mind Research Network,2012,2012,UNM CHILDREN'S PSYCHIATRIC CENTER,35.092710482,-106.6215342,0.26373283344923226
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I4210111179,Michigan United,2024,2024,REGENCY HOSPITAL OF NORTHWEST INDIANA,41.634446687,-87.4478277059999,2.825331108123097
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I1516879,Tarbiat Modares University,2018,2021,SAMUEL SIMMONDS MEMORIAL HOSPITAL,71.29284714,-156.778767705,7908.845969167191
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I172675005,Nanyang Technological University,2016,2016,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3475.773710620944
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I183067930,Shanghai Jiao Tong University,2023,2023,BELAU NATIONAL HOSPITAL,7.352444,134.46452,2977.630233796165
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I4210087915,Massachusetts General Hospital,2020,2023,MASSACHUSETTS GENERAL HOSPITAL,42.3626,-71.0692999999999,0.053462159822595265
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I1316535847,Beth Israel Deaconess Medical Center,2023,2023,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1050999999999,0.037989060865889164
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I136199984,Harvard University,2020,2020,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I180670191,"University of California, San Francisco",2020,2020,UCSF MEDICAL CENTER,37.7630768510001,-122.457877178,0.05136357472961367
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,2003,2003,THE CARLE FOUNDATION HOSPITAL,40.117041763,-88.2149486599999,4.601792984610937
https://openalex.org/A5076266282,Mohammad M. Ghassemi,https://openalex.org/I39422238,University of Illinois Chicago,2003,2003,RUSH UNIVERSITY MEDICAL CENTER,41.8745718600001,-87.668909819,1.7963430808652316
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I63966007,Massachusetts Institute of Technology,2013,2021,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I4210150261,National University Health System,2017,2025,,,,
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I165932596,National University of Singapore,2009,2025,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3466.7712336156446
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I3005327000,Institute for Infocomm Research,2010,2017,,,,
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I4210092658,Harvard–MIT Division of Health Sciences and Technology,2014,2017,,,,
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I115228651,"Agency for Science, Technology and Research",2011,2017,,,,
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I126820664,Vassar College,2015,2015,VASSAR BROTHERS MEDICAL CENTER,41.6938589390001,-73.9357861139999,3.633537548917912
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I4210146690,National University Hospital,2021,2021,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3466.1476268460838
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I2799804706,Alexandra Hospital,2021,2021,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3464.359863475625
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I2802449453,Ng Teng Fong General Hospital,2021,2021,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3469.3157597366335
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I172675005,Nanyang Technological University,2004,2021,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3475.773710620944
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I2802408685,Tan Tock Seng Hospital,2021,2021,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3458.6011078262877
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I2802424189,Khoo Teck Puat Hospital,2021,2021,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3457.137398731727
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I4210128628,Peking University Shenzhen Hospital,2025,2025,BELAU NATIONAL HOSPITAL,7.352444,134.46452,2762.9283468973845
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I4210116924,"Chinese University of Hong Kong, Shenzhen",2024,2024,BELAU NATIONAL HOSPITAL,7.352444,134.46452,2757.534015193595
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I47519274,Taipei Medical University,2021,2022,BELAU NATIONAL HOSPITAL,7.352444,134.46452,2395.969525176936
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I4210142271,Wan Fang Hospital,2021,2022,,,,
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I4210161496,A*STAR Graduate Academy,2012,2012,,,,
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I4210160498,RELX Group (United States),2020,2020,,,,
https://openalex.org/A5022222926,Mengling Feng,https://openalex.org/I10899854,Jiangxi University of Traditional Chinese Medicine,2022,2022,,,,
https://openalex.org/A5064862336,Li-wei H. Lehman,https://openalex.org/I63966007,Massachusetts Institute of Technology,2012,2023,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5064862336,Li-wei H. Lehman,https://openalex.org/I40120149,University of Oxford,2011,2011,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,4685.153386721787
https://openalex.org/A5064862336,Li-wei H. Lehman,https://openalex.org/I4210092658,Harvard–MIT Division of Health Sciences and Technology,2012,2012,,,,
https://openalex.org/A5064862336,Li-wei H. Lehman,https://openalex.org/I1341412227,IBM (United States),2023,2023,DUKE UNIVERSITY HOSPITAL,36.0070497990001,-78.937758112,12.450546379095686
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I63966007,Massachusetts Institute of Technology,1978,2024,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I126820664,Vassar College,2007,2022,VASSAR BROTHERS MEDICAL CENTER,41.6938589390001,-73.9357861139999,3.633537548917912
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I4210110987,IIT@MIT,2007,2021,,,,
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I392282,"University at Albany, State University of New York",2007,2021,CAPITAL DISTRICT PSYCHIATRIC CENTER,42.654490713,-73.780202854,1.0531912738457312
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I1288882113,Boston Children's Hospital,1996,2017,CHILDREN'S HOSPITAL BOSTON,42.3372000000001,-71.1064,0.05933939389670963
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I136199984,Harvard University,1994,2017,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I129975664,Albert Einstein College of Medicine,1996,1996,JACOBI MEDICAL CENTER,40.8562983570001,-73.847512147,0.2752703516655205
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I1343180700,Intel (United States),2008,2008,ARISE AUSTIN MEDICAL CENTER,30.270759647,-97.795967019,0.9623322124205529
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I4210092658,Harvard–MIT Division of Health Sciences and Technology,2008,2008,,,,
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I91045830,Texas A&M University,2008,2008,ST. JOSEPH REGIONAL HEALTH CENTER,30.6561370050001,-96.345972906,5.06795455751055
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I1316535847,Beth Israel Deaconess Medical Center,1997,1997,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1050999999999,0.037989060865889164
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I4210087915,Massachusetts General Hospital,2017,2017,MASSACHUSETTS GENERAL HOSPITAL,42.3626,-71.0692999999999,0.053462159822595265
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I901861585,Vanderbilt University Medical Center,2017,2017,VANDERBILT UNIVERSITY HOSPITAL,36.1408360080001,-86.8021666989999,0.04880121633403525
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I4210155419,Center for Systems Biology,2014,2014,NEW YORK EYE AND EAR INFIRMARY,40.7318530630001,-73.98448331,0.8754716248378982
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I1341412227,IBM (United States),2020,2022,DUKE UNIVERSITY HOSPITAL,36.0070497990001,-78.937758112,12.450546379095686
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I4210109586,Moscow Institute of Thermal Technology,2019,2019,SAMUEL SIMMONDS MEMORIAL HOSPITAL,71.29284714,-156.778767705,5831.600219863955
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I47720641,Huazhong University of Science and Technology,2020,2020,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3316.2011603993583
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I122411786,California Institute of Technology,1973,1974,HUNTINGTON MEMORIAL HOSPITAL,34.1343853610001,-118.152983944,2.565731752590538
https://openalex.org/A5006650843,Peter Szolovits,https://openalex.org/I1280536761,Ames Research Center,1994,1994,EL CAMINO HOSPITAL,37.3694588220001,-122.079995668,5.375600369583991
https://openalex.org/A5007482103,Benjamin Moody,https://openalex.org/I63966007,Massachusetts Institute of Technology,2011,2023,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5007482103,Benjamin Moody,https://openalex.org/I40120149,University of Oxford,2011,2011,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,4685.153386721787
https://openalex.org/A5007482103,Benjamin Moody,https://openalex.org/I4210149207,Institute for Medical Research,2015,2015,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3684.407432626441
https://openalex.org/A5007482103,Benjamin Moody,https://openalex.org/I4210092658,Harvard–MIT Division of Health Sciences and Technology,2010,2010,,,,
https://openalex.org/A5007482103,Benjamin Moody,https://openalex.org/I4210108991,IQVIA (United States),2017,2017,REX HOSPITAL,35.8174886370001,-78.7031719139999,14.245866161138258
https://openalex.org/A5007482103,Benjamin Moody,https://openalex.org/I4210138427,Computational Physics (United States),2022,2022,LOS ALAMOS MEDICAL CENTER,35.881699638,-106.319300155,0.9005018714287145
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I63966007,Massachusetts Institute of Technology,1995,2024,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I5388228,University of Rochester,1987,1998,STRONG MEMORIAL HOSPITAL,43.1228088730001,-77.624259428,0.8661768941354293
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I95457486,"University of California, Berkeley",2011,2011,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,37.855876369,-122.257265691,2.7042266765188763
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I141810926,Baruch College,2012,2012,NYU HOSPITAL FOR JOINT DISEASES,40.734431687,-73.982999962,0.6433905158256936
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I102179633,New School,2008,2008,CRITTENTON HOSPITAL MEDICAL CENTER,42.6798150450001,-83.1495133719999,0.4041070401399723
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I1313313744,United States Securities and Exchange Commission,2019,2021,BRIDGEPOINT HOSPITAL CAPITOL HILL,38.8929214200001,-76.995863417,0.8843674599963199
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I60054993,Graphic Era University,2018,2018,BELAU NATIONAL HOSPITAL,7.352444,134.46452,6390.8829539687795
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I2801491316,Government of Uttar Pradesh,2018,2018,,,,
https://openalex.org/A5112942844,S.P. Kothari,https://openalex.org/I2800301432,IMS Unison University,2018,2018,BELAU NATIONAL HOSPITAL,7.352444,134.46452,6386.093765821656
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I4577782,Technische Universität Berlin,1997,2007,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5556.162875001159
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I63966007,Massachusetts Institute of Technology,1994,2008,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I136199984,Harvard University,2002,2009,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I4210092658,Harvard–MIT Division of Health Sciences and Technology,2006,2008,,,,
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I1288882113,Boston Children's Hospital,2002,2002,CHILDREN'S HOSPITAL BOSTON,42.3372000000001,-71.1064,0.05933939389670963
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I4210087915,Massachusetts General Hospital,2006,2006,MASSACHUSETTS GENERAL HOSPITAL,42.3626,-71.0692999999999,0.053462159822595265
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I111088046,Boston University,2007,2008,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1050999999999,1.2241559890440332
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I7877124,Charité - Universitätsmedizin Berlin,2007,2010,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5556.464140354531
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I96673099,Technical University of Denmark,2004,2016,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5346.007951425079
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I39343248,Humboldt-Universität zu Berlin,2017,2024,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5559.715242628706
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I160414472,Schott (Germany),1992,1992,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5261.190921989139
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I76198965,Friedrich Schiller University Jena,1974,1992,,,,
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I4210165538,Institute of Molecular Biology,2010,2010,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5372.655046468535
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I181565077,Georgia State University,2008,2008,GRADY MEMORIAL HOSPITAL,33.751988554,-84.3817915719999,0.3798065025542363
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I193291145,Schiller International University,1978,1987,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5430.986485063219
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I75951250,Freie Universität Berlin,1993,1994,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5557.048340664816
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I4210135798,Max-Born-Institute for Nonlinear Optics and Short Pulse Spectroscopy,1993,1993,,,,
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I192389796,Humboldt State University,1989,1990,MAD RIVER COMMUNITY HOSPITAL,40.896056586,-124.091189222,2.531436283882203
https://openalex.org/A5037183483,Katrin Kneipp,https://openalex.org/I2803043650,Rosa Luxemburg Foundation,1989,1989,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5562.841816513279
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I4577782,Technische Universität Berlin,1997,2007,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5556.162875001159
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I63966007,Massachusetts Institute of Technology,1996,2006,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I136199984,Harvard University,2002,2009,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I4210092658,Harvard–MIT Division of Health Sciences and Technology,2006,2008,,,,
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I111088046,Boston University,2006,2006,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1050999999999,1.2241559890440332
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I1288882113,Boston Children's Hospital,2002,2002,CHILDREN'S HOSPITAL BOSTON,42.3372000000001,-71.1064,0.05933939389670963
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I4210087915,Massachusetts General Hospital,2006,2006,MASSACHUSETTS GENERAL HOSPITAL,42.3626,-71.0692999999999,0.053462159822595265
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I7877124,Charité - Universitätsmedizin Berlin,2007,2010,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5556.464140354531
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I4210165538,Institute of Molecular Biology,2010,2010,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5372.655046468535
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I96673099,Technical University of Denmark,2010,2015,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5346.007951425079
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I181565077,Georgia State University,2008,2008,GRADY MEMORIAL HOSPITAL,33.751988554,-84.3817915719999,0.3798065025542363
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I75951250,Freie Universität Berlin,1992,1993,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5557.048340664816
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I4210135798,Max-Born-Institute for Nonlinear Optics and Short Pulse Spectroscopy,1993,1993,,,,
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I4210150207,Laser- und Medizin-Technologie (Germany),1995,1995,,,,
https://openalex.org/A5057714411,Harald Kneipp,https://openalex.org/I76198965,Friedrich Schiller University Jena,1972,1972,,,,
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I4577782,Technische Universität Berlin,1997,1999,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5556.162875001159
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I63966007,Massachusetts Institute of Technology,1990,2022,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I1316535847,Beth Israel Deaconess Medical Center,1981,2023,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1050999999999,0.037989060865889164
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I136199984,Harvard University,1995,2023,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I140773715,Everett Community College,1972,1976,PROVIDENCE REGIONAL MEDICAL CENTER  - COLBY,47.999893752,-122.205709461,0.6921323840877428
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I1342778266,Providence Regional Medical Center Everett,1971,1985,PROVIDENCE REGIONAL MEDICAL CENTER  - COLBY,47.999893752,-122.205709461,0.13527009121083147
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I111088046,Boston University,2017,2017,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1050999999999,1.2241559890440332
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I2801851002,Harvard University Press,2008,2022,,,,
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I2799899409,Hadassah Medical Center,2021,2021,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,17.733195,-64.751478,8421.529960469363
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I4210122485,Island Hospital,1960,1960,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3778.875093753087
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I111979921,Northwestern University,2002,2002,EVANSTON HOSPITAL,42.065533499,-87.6847127729999,1.3402739035869617
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I44619346,Textron (United States),1977,1988,"BEHAVIORAL HEALTHCARE CENTER AT HUNTSVILLE, INC.",34.75317024,-86.665696354,1.0443908879995325
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I1283280774,Brigham and Women's Hospital,1995,1995,BRIGHAM AND WOMEN'S HOSPITAL,42.3359,-71.1068,0.06875088498044295
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I4210145671,Advanced Imaging Research (United States),2018,2018,,,,
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I4210110987,IIT@MIT,1994,2002,,,,
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I4210102556,K Lab (United States),1997,1997,PROMISE HOSPITAL OF PHOENIX,33.4254835780001,-111.82208245,1.6558531006851798
https://openalex.org/A5010721051,Irving Itzkan,https://openalex.org/I4210089199,Boston Biomedical (United States),1996,1996,ARBOUR HUMAN RESOURCE INSTITUTE,42.3507795100001,-71.121242281,1.0119598616177694
https://openalex.org/A5055754668,Michael S. Feld,https://openalex.org/I4577782,Technische Universität Berlin,1997,2002,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5556.162875001159
https://openalex.org/A5055754668,Michael S. Feld,https://openalex.org/I63966007,Massachusetts Institute of Technology,1968,2022,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5055754668,Michael S. Feld,https://openalex.org/I136199984,Harvard University,1995,2009,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5055754668,Michael S. Feld,https://openalex.org/I197323543,Johannes Gutenberg University Mainz,2007,2008,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5372.789175254854
https://openalex.org/A5055754668,Michael S. Feld,https://openalex.org/I153267046,University of Kaiserslautern,2005,2008,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5370.24677334408
https://openalex.org/A5055754668,Michael S. Feld,https://openalex.org/I4210124175,Center for Astrophysics Harvard & Smithsonian,2007,2007,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,0.9492682442740576
https://openalex.org/A5055754668,Michael S. Feld,https://openalex.org/I111088046,Boston University,1997,2009,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1050999999999,1.2241559890440332
https://openalex.org/A5055754668,Michael S. Feld,https://openalex.org/I2799343972,University Hospitals of Cleveland,1998,2006,UNIVERSITY HOSPITALS OF CLEVELAND,41.506142051,-81.605095434,0.00861509758534778
